,id,title,overview,popularity,vote_average,vote_count,genres,cast,keywords,year,tags,poster_link
2138,468,My Own Private Idaho,"['In', 'this', 'loose', 'adaptation', 'of', ""Shakespeare's"", '""Henry', 'IV,""', 'Mike', 'Waters', '(River', 'Phoenix)', 'is', 'a', 'gay', 'hustler', 'afflicted', 'with', 'narcolepsy.', 'Scott', 'Favor', '(Keanu', 'Reeves)', 'is', 'the', 'rebellious', 'son', 'of', 'a', 'mayor.', 'Together,', 'the', 'two', 'travel', 'from', 'Portland,', 'Oregon', 'to', 'Idaho', 'and', 'finally', 'to', 'the', 'coast', 'of', 'Italy', 'in', 'a', 'quest', 'to', 'find', ""Mike's"", 'estranged', 'mother.', 'Along', 'the', 'way', 'they', 'turn', 'tricks', 'for', 'money', 'and', 'drugs,', 'eventually', 'attracting', 'the', 'attention', 'of', 'a', 'wealthy', 'benefactor', 'and', 'sexual', 'deviant.']",10.363642,7.1,212,"['Drama', 'Romance']","['RiverPhoenix', 'KeanuReeves', 'JamesRusso']","['individual', 'gay', 'fathersonrelationship', 'rome', 'robbery', 'treasure', 'portland', 'cocaine', 'generationsconfilct', 'idaho', 'hustler', 'german', 'seattle', 'narkolepsy', 'pinkbathrobe', 'prostitution', 'gaysex', 'incest', 'lgbt', 'roadmovie']",1991,"In this loose adaptation of Shakespeare's ""Henry IV,"" Mike Waters (River Phoenix) is a gay hustler afflicted with narcolepsy. Scott Favor (Keanu Reeves) is the rebellious son of a mayor. Together, the two travel from Portland, Oregon to Idaho and finally to the coast of Italy in a quest to find Mike's estranged mother. Along the way they turn tricks for money and drugs, eventually attracting the attention of a wealthy benefactor and sexual deviant. Drama Romance individual gay fathersonrelationship rome robbery treasure portland cocaine generationsconfilct idaho hustler german seattle narkolepsy pinkbathrobe prostitution gaysex incest lgbt roadmovie RiverPhoenix KeanuReeves JamesRusso","https://m.media-amazon.com/images/M/MV5BZDgxMGU3YTEtODEzOC00MGVlLTk4OWUtYmY0ODU0OTI1NmMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg"
2139,401,Garden State,"['Andrew', 'returns', 'to', 'his', 'hometown', 'for', 'the', 'funeral', 'of', 'his', 'mother,', 'a', 'journey', 'that', 'reconnects', 'him', 'with', 'past', 'friends.', 'The', 'trip', 'coincides', 'with', 'his', 'decision', 'to', 'stop', 'taking', 'his', 'powerful', 'antidepressants.', 'A', 'chance', 'meeting', 'with', 'Sam', '-', 'a', 'girl', 'also', 'suffering', 'from', 'various', 'maladies', '-', 'opens', 'up', 'the', 'possibility', 'of', 'rekindling', 'emotional', 'attachments,', 'confronting', 'his', 'psychologist', 'father,', 'and', 'perhaps', 'beginning', 'a', 'new', 'life.']",30.583959,7.1,618,"['Comedy', 'Drama', 'Romance']","['ZachBraff', 'NataliePortman', 'IanHolm']","['newjersey', 'paraplegic', 'lossofmother', 'expensiverestaurant', 'popculture', 'ecstasy', 'strangeness', 'epilepsy', 'lethargy', 'answeringmachine', 'difficultchildhood', 'unsociability', 'single', 'marijuana', 'losangeles', 'psychiatrist', 'gravedigger']",2004,"Andrew returns to his hometown for the funeral of his mother, a journey that reconnects him with past friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam - a girl also suffering from various maladies - opens up the possibility of rekindling emotional attachments, confronting his psychologist father, and perhaps beginning a new life. Comedy Drama Romance newjersey paraplegic lossofmother expensiverestaurant popculture ecstasy strangeness epilepsy lethargy answeringmachine difficultchildhood unsociability single marijuana losangeles psychiatrist gravedigger ZachBraff NataliePortman IanHolm","https://m.media-amazon.com/images/M/MV5BMjc5MDE0NjkxOF5BMl5BanBnXkFtZTcwNzA0NTkyMw@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
2140,76,Before Sunrise,"['A', 'dialogue', 'marathon', 'of', 'a', 'film,', 'this', 'fairytale', 'love', 'story', 'of', 'an', 'American', 'boy', 'and', 'French', 'girl.', 'During', 'a', 'day', 'and', 'a', 'night', 'together', 'in', 'Vienna', 'their', 'two', 'hearts', 'collide.']",23.672571,7.7,959,"['Drama', 'Romance']","['EthanHawke', 'JulieDelpy', 'AndreaEckert']","['dialogue', 'sunrise', 'talking', 'soulmates', 'walking', 'austria', 'traveller', 'danube', 'bittersweet', 'romantic', 'vienna']",1995,"A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide. Drama Romance dialogue sunrise talking soulmates walking austria traveller danube bittersweet romantic vienna EthanHawke JulieDelpy AndreaEckert","https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_QL75_UX190_CR0,1,190,281_.jpg"
2141,25636,Jesus' Son,"['A', 'young', 'man', 'turns', 'from', 'drug', 'addiction', 'and', 'petty', 'crime', 'to', 'a', 'life', 'redeemed', 'by', 'a', 'discovery', 'of', 'compassion']",5.581743,6.7,22,"['Comedy', 'Drama', 'Romance']","['BillyCrudup', 'DenisLeary', 'JackBlack']","['drugabuse', 'magicmushroom', 'darkcomedy', 'independentfilm', 'drug', 'psychedelics', 'heroinaddict', 'womandirector']",1999,A young man turns from drug addiction and petty crime to a life redeemed by a discovery of compassion Comedy Drama Romance drugabuse magicmushroom darkcomedy independentfilm drug psychedelics heroinaddict womandirector BillyCrudup DenisLeary JackBlack,"https://m.media-amazon.com/images/M/MV5BNGMwNzAxYmUtOGI3MC00MTAxLWE4NDktZjc1YzA2ZTc3ZTE3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_QL75_UY281_CR1,0,190,281_.jpg"
2142,19316,Saving Face,"['A', 'Chinese-American', 'lesbian', 'and', 'her', 'traditionalist', 'mother', 'are', 'reluctant', 'to', 'go', 'public', 'with', 'secret', 'loves', 'that', 'clash', 'against', 'cultural', 'expectations.']",2.487255,6.8,32,"['Comedy', 'Romance']","['MichelleKrusiec', 'JoanChen', 'LynnChen']","['lesbianrelationship', 'lgbt', 'womandirector']",2004,A Chinese-American lesbian and her traditionalist mother are reluctant to go public with secret loves that clash against cultural expectations. Comedy Romance lesbianrelationship lgbt womandirector MichelleKrusiec JoanChen LynnChen,"https://m.media-amazon.com/images/M/MV5BZWMzM2JlOTgtNzE3MC00OTI3LTlmMTEtMmE5NDIzOGIxNDliXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,2,190,281_.jpg"
2143,84329,Robot & Frank,"['A', 'delightful', 'dramatic', 'comedy,', 'a', 'buddy', 'picture,', 'and,', 'for', 'good', 'measure,', 'a', 'heist', 'film.', 'Curmudgeonly', 'old', 'Frank', 'lives', 'by', 'himself.', 'His', 'routine', 'involves', 'daily', 'visits', 'to', 'his', 'local', 'library,', 'where', 'he', 'has', 'a', 'twinkle', 'in', 'his', 'eye', 'for', 'the', 'librarian.', 'His', 'grown', 'children', 'are', 'concerned', 'about', 'their', 'father’s', 'well-being', 'and', 'buy', 'him', 'a', 'caretaker', 'robot.', 'Initially', 'resistant', 'to', 'the', 'idea,', 'Frank', 'soon', 'appreciates', 'the', 'benefits', 'of', 'robotic', 'support', '–', 'like', 'nutritious', 'meals', 'and', 'a', 'clean', 'house', '–', 'and', 'eventually', 'begins', 'to', 'treat', 'his', 'robot', 'like', 'a', 'true', 'companion.', 'With', 'his', 'robot’s', 'assistance,', 'Frank’s', 'passion', 'for', 'his', 'old,', 'unlawful', 'profession', 'is', 'reignited,', 'for', 'better', 'or', 'worse.']",23.419061,6.8,450,"['ScienceFiction', 'Comedy', 'Drama', 'Crime']","['FrankLangella', 'LivTyler', 'JamesMarsden']","['friendship', 'robot', 'seniorcitizen', 'catthief']",2012,"A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their father’s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support – like nutritious meals and a clean house – and eventually begins to treat his robot like a true companion. With his robot’s assistance, Frank’s passion for his old, unlawful profession is reignited, for better or worse. ScienceFiction Comedy Drama Crime friendship robot seniorcitizen catthief FrankLangella LivTyler JamesMarsden","https://m.media-amazon.com/images/M/MV5BMTUzMTE0NTk4Ml5BMl5BanBnXkFtZTcwNjQ1OTMwOA@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
2144,20,My Life Without Me,"['A', 'Pedro', 'Almodovar', 'production', 'in', 'which', 'a', 'fatally', 'ill', 'mother', 'with', 'only', 'two', 'months', 'to', 'live', 'creates', 'a', 'list', 'of', 'things', 'she', 'wants', 'to', 'do', 'before', 'she', 'dies', 'with', 'out', 'telling', 'her', 'family', 'of', 'her', 'illness.']",7.958831,7.2,77,"['Drama', 'Romance']","['SarahPolley', 'AmandaPlummer', 'ScottSpeedman']","['farewell', 'responsability', 'dyinganddeath', 'nightshift', 'daughter', 'secretlove', 'motherdaughterrelationship', 'womandirector']",2003,A Pedro Almodovar production in which a fatally ill mother with only two months to live creates a list of things she wants to do before she dies with out telling her family of her illness. Drama Romance farewell responsability dyinganddeath nightshift daughter secretlove motherdaughterrelationship womandirector SarahPolley AmandaPlummer ScottSpeedman,"https://m.media-amazon.com/images/M/MV5BNTkxNWE5NzUtZWNkMy00NjQ2LTkwZjAtOGZjYWI4NWE2NDcwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UX190_CR0,0,190,281_.jpg"
2145,157386,The Spectacular Now,"['A', 'hard-partying', 'high', 'school', ""senior's"", 'philosophy', 'on', 'life', 'changes', 'when', 'he', 'meets', 'the', 'not-so-typical', '""nice', 'girl.""']",25.722747,6.8,1048,"['Comedy', 'Drama', 'Romance']","['MilesTeller', 'ShaileneWoodley', 'BrieLarson']","['alcoholism', 'comingofage', 'teenager', 'highschoolstudent', 'basedonyoungadultnovel']",2013,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl."" Comedy Drama Romance alcoholism comingofage teenager highschoolstudent basedonyoungadultnovel MilesTeller ShaileneWoodley BrieLarson","https://m.media-amazon.com/images/M/MV5BMjA5MTc0NTkzM15BMl5BanBnXkFtZTcwODEwNjE3OQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg"
2146,13007,Religulous,"['Commentator-comic', 'Bill', 'Maher', 'plays', ""devil's"", 'advocate', 'with', 'religion', 'as', 'he', 'talks', 'to', 'believers', 'about', 'their', 'faith.', 'Traveling', 'around', 'the', 'world,', 'Maher', 'examines', 'the', 'tenets', 'of', 'Christianity,', 'Judaism', 'and', 'Islam', 'and', 'raises', 'questions', 'about', 'homosexuality,', 'proof', 'of', ""Christ's"", 'existence,', 'Jewish', 'Sabbath', 'laws,', 'violent', 'Muslim', 'extremists.']",9.774126,7.2,197,"['Comedy', 'Documentary']","['BillMaher', 'JoseLuisDeJesusMiranda', 'AndrewNewberg']","['muslim', 'museum', 'jew', 'evidence', 'rabbi', 'interview', 'christian', 'faith', 'atheist', 'chapel', 'religious', 'catholic', 'evolution', 'trucker', 'mormon', 'skeptic', 'creationism', 'aftercreditsstinger']",2008,"Commentator-comic Bill Maher plays devil's advocate with religion as he talks to believers about their faith. Traveling around the world, Maher examines the tenets of Christianity, Judaism and Islam and raises questions about homosexuality, proof of Christ's existence, Jewish Sabbath laws, violent Muslim extremists. Comedy Documentary muslim museum jew evidence rabbi interview christian faith atheist chapel religious catholic evolution trucker mormon skeptic creationism aftercreditsstinger BillMaher JoseLuisDeJesusMiranda AndrewNewberg","https://m.media-amazon.com/images/M/MV5BMTIxMDcxMTA3M15BMl5BanBnXkFtZTcwNzk5NzU2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
2147,45132,Super,"['After', 'his', 'wife', 'falls', 'under', 'the', 'influence', 'of', 'a', 'drug', 'dealer,', 'an', 'everyday', 'guy', 'transforms', 'himself', 'into', 'Crimson', 'Bolt,', 'a', 'superhero', 'with', 'the', 'best', 'intentions,', 'though', 'he', 'lacks', 'for', 'heroic', 'skills.']",12.204569,6.6,441,"['Comedy', 'Action', 'Drama']","['RainnWilson', 'EllenPage', 'LivTyler']","['bomb', 'gun', 'drugdealer', 'costume', 'comicbook', 'party', 'superhero', 'darkcomedy', 'gore', 'blood', 'comicbookshop', 'comicbookcollector', 'dinner', 'violence', 'policeofficer', 'cosplay', 'duringcreditsstinger']",2010,"After his wife falls under the influence of a drug dealer, an everyday guy transforms himself into Crimson Bolt, a superhero with the best intentions, though he lacks for heroic skills. Comedy Action Drama bomb gun drugdealer costume comicbook party superhero darkcomedy gore blood comicbookshop comicbookcollector dinner violence policeofficer cosplay duringcreditsstinger RainnWilson EllenPage LivTyler","https://m.media-amazon.com/images/M/MV5BMzIzMGFlMWYtYTM5Mi00OTg2LWE3YjAtYTVjODAzNTc4N2IxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,6,190,281_.jpg"
2148,7512,Idiocracy,"['To', 'test', 'its', 'top-secret', 'Human', 'Hibernation', 'Project,', 'the', 'Pentagon', 'picks', 'the', 'most', 'average', 'Americans', 'it', 'can', 'find', '-', 'an', 'Army', 'private', 'and', 'a', 'prostitute', '-', 'and', 'sends', 'them', 'to', 'the', 'year', '2505', 'after', 'a', 'series', 'of', 'freak', 'events.', 'But', 'when', 'they', 'arrive,', 'they', 'find', 'a', 'civilization', 'so', 'dumbed-down', 'that', ""they're"", 'the', 'smartest', 'people', 'around.']",27.940093,6.3,664,"['Adventure', 'Comedy', 'ScienceFiction']","['LukeWilson', 'MayaRudolph', 'DaxShepard']","['prostitute', 'capitalism', 'usapresident', 'arena', 'congress', 'future', 'humanexperimentation', 'dystopia', 'army', 'stupidity', 'hibernation', 'darkcomedy', 'socialsatire', 'brainwashing', 'surveillance', 'u.s.congress', 'dystopicfuture', 'massmedia']",2006,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around. Adventure Comedy ScienceFiction prostitute capitalism usapresident arena congress future humanexperimentation dystopia army stupidity hibernation darkcomedy socialsatire brainwashing surveillance u.s.congress dystopicfuture massmedia LukeWilson MayaRudolph DaxShepard","https://m.media-amazon.com/images/M/MV5BMWQ4MzI2ZDQtYjk3MS00ODdjLTkwN2QtOTBjYzIwM2RmNzgyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg"
2149,11798,This Is England,"['A', 'story', 'about', 'a', 'troubled', 'boy', 'growing', 'up', 'in', 'England,', 'set', 'in', '1983.', 'He', 'comes', 'across', 'a', 'few', 'skinheads', 'on', 'his', 'way', 'home', 'from', 'school,', 'after', 'a', 'fight.', 'They', 'become', 'his', 'new', 'best', 'friends', 'even', 'like', 'family.', 'Based', 'on', 'experiences', 'of', 'director', 'Shane', 'Meadows.']",8.395624,7.4,363,"['Drama', 'Crime']","['ThomasTurgoose', 'StephenGraham', 'JoHartley']","['holiday', 'skinhead', 'england', 'vandalism', 'independentfilm', 'gang', 'racism', 'summer', 'youth', 'violence', 'drug', 'unemployment', 'xenophobia', 'culture']",2006,"A story about a troubled boy growing up in England, set in 1983. He comes across a few skinheads on his way home from school, after a fight. They become his new best friends even like family. Based on experiences of director Shane Meadows. Drama Crime holiday skinhead england vandalism independentfilm gang racism summer youth violence drug unemployment xenophobia culture ThomasTurgoose StephenGraham JoHartley","https://m.media-amazon.com/images/M/MV5BMmE3OWZhZDYtOTBjMi00NDIwLTg1NWMtMjg0NjJmZWM4MjliL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg"
2150,756,Fantasia,"['Walt', ""Disney's"", 'timeless', 'masterpiece', 'is', 'an', 'extravaganza', 'of', 'sight', 'and', 'sound!', 'See', 'the', 'music', 'come', 'to', 'life,', 'hear', 'the', 'pictures', 'burst', 'into', 'song', 'and', 'experience', 'the', 'excitement', 'that', 'is', 'Fantasia', 'over', 'and', 'over', 'again.']",32.875469,7.2,808,"['Animation', 'Family', 'Music']","['DeemsTaylor', 'WaltDisney', 'JuliettaNovis']","['orchestra', 'classicalmusic', 'musicalsegments']",1940,"Walt Disney's timeless masterpiece is an extravaganza of sight and sound! See the music come to life, hear the pictures burst into song and experience the excitement that is Fantasia over and over again. Animation Family Music orchestra classicalmusic musicalsegments DeemsTaylor WaltDisney JuliettaNovis","https://m.media-amazon.com/images/M/MV5BMjAxMTI1Njk3OF5BMl5BanBnXkFtZTgwNjkzODk4NTE@._V1_QL75_UX190_CR0,5,190,281_.jpg"
2151,9517,Bully,"['After', 'finding', 'himself', 'at', 'the', 'constant', 'abuse', 'of', 'his', 'best', 'friend', 'Bobby,', 'Marty', 'has', 'become', 'fed', 'up', 'with', 'his', ""friend's"", 'twisted', 'ways.', 'His', 'girlfriend,', 'a', 'victim', 'of', ""Bobby's"", 'often', 'cruel', 'ways,', ""couldn't"", 'agree', 'more', 'and', 'they', 'strategize', 'murdering', 'Bobby.']",6.677093,6.7,125,"['Crime', 'Drama']","['BradRenfro', 'BijouPhillips', 'NickStahl']","['florida', 'striptease', 'homosexuality', 'independentfilm', 'bestfriend', 'fallinginlove', 'groupoffriends']",2001,"After finding himself at the constant abuse of his best friend Bobby, Marty has become fed up with his friend's twisted ways. His girlfriend, a victim of Bobby's often cruel ways, couldn't agree more and they strategize murdering Bobby. Crime Drama florida striptease homosexuality independentfilm bestfriend fallinginlove groupoffriends BradRenfro BijouPhillips NickStahl","https://m.media-amazon.com/images/M/MV5BYTg1MGU5NmEtN2E4MS00Y2Y2LTg3MDUtNjk3NzQxNTdiYTBhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR3,0,190,281_.jpg"
2152,6007,Elling,"['When', 'his', 'mother,', 'who', 'has', 'sheltered', 'him', 'his', 'entire', '40', 'years,', 'dies,', 'Elling,', 'a', 'sensitive,', 'would-be', 'poet,', 'is', 'sent', 'to', 'live', 'in', 'a', 'state', 'institution.', 'There', 'he', 'meets', 'Kjell', 'Bjarne,', 'a', 'gentle', 'giant', 'and', 'female-obsessed', 'virgin', 'in', 'his', '40s.', 'After', 'two', 'years,', 'the', 'men', 'are', 'released', 'and', 'provided', 'with', 'a', 'state-funded', 'apartment', 'and', 'stipend', 'with', 'the', 'hope', 'they', 'will', 'be', 'able', 'to', 'live', 'on', 'their', 'own.']",2.526356,7.0,51,"['Comedy', 'Drama']","['PerChristianEllefsen', 'SvenNordin', 'JørgenLanghelle']",['mentallydisabled'],2001,"When his mother, who has sheltered him his entire 40 years, dies, Elling, a sensitive, would-be poet, is sent to live in a state institution. There he meets Kjell Bjarne, a gentle giant and female-obsessed virgin in his 40s. After two years, the men are released and provided with a state-funded apartment and stipend with the hope they will be able to live on their own. Comedy Drama mentallydisabled PerChristianEllefsen SvenNordin JørgenLanghelle","https://m.media-amazon.com/images/M/MV5BMzczMzg1NzM3Nl5BMl5BanBnXkFtZTYwNjQ5ODc5._V1_QL75_UX190_CR0,0,190,281_.jpg"
2153,8329,[REC],"['A', 'television', 'reporter', 'and', 'cameraman', 'follow', 'emergency', 'workers', 'into', 'a', 'dark', 'apartment', 'building', 'and', 'are', 'quickly', 'locked', 'inside', 'with', 'something', 'terrifying.']",31.691617,7.1,934,"['Horror', 'Mystery']","['ManuelaVelasco', 'FerranTerraza', 'MarthaCarbonell']","['terror', 'obsession', 'camcorder', 'firemen', 'religionandsupernatural', 'realitytv', 'bite', 'cinematographer', 'attempttoescape', 'lodger', 'live-reportage', 'foundfootage']",2007,A television reporter and cameraman follow emergency workers into a dark apartment building and are quickly locked inside with something terrifying. Horror Mystery terror obsession camcorder firemen religionandsupernatural realitytv bite cinematographer attempttoescape lodger live-reportage foundfootage ManuelaVelasco FerranTerraza MarthaCarbonell,"https://m.media-amazon.com/images/M/MV5BZTJmNTZlZWUtZTQ2Yi00YTFjLWFiNzctYzFlNmZmZGMzYTlmXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_QL75_UY281_CR5,0,190,281_.jpg"
2154,657,From Russia with Love,"['Agent', '007', 'is', 'back', 'in', 'the', 'second', 'installment', 'of', 'the', 'James', 'Bond', 'series,', 'this', 'time', 'battling', 'a', 'secret', 'crime', 'organization', 'known', 'as', 'SPECTRE.', 'Russians', 'Rosa', 'Klebb', 'and', 'Kronsteen', 'are', 'out', 'to', 'snatch', 'a', 'decoding', 'device', 'known', 'as', 'the', 'Lektor,', 'using', 'the', 'ravishing', 'Tatiana', 'to', 'lure', 'Bond', 'into', 'helping', 'them.', 'Bond', 'willingly', 'travels', 'to', 'meet', 'Tatiana', 'in', 'Istanbul,', 'where', 'he', 'must', 'rely', 'on', 'his', 'wits', 'to', 'escape', 'with', 'his', 'life', 'in', 'a', 'series', 'of', 'deadly', 'encounters', 'with', 'the', 'enemy']",41.298723,6.9,760,"['Action', 'Thriller', 'Adventure']","['SeanConnery', 'DanielaBianchi', 'PedroArmendáriz']","['venice', 'londonengland', 'terror', 'england', 'assassination', 'spy', 'assassin', 'istanbul', 'russia', 'secretmission', 'secretorganization', 'secretintelligenceservice', 'kgb', 'orientexpress', 'zagreb', 'gondola', 'phantom', 'villain', 'duringcreditsstinger']",1963,"Agent 007 is back in the second installment of the James Bond series, this time battling a secret crime organization known as SPECTRE. Russians Rosa Klebb and Kronsteen are out to snatch a decoding device known as the Lektor, using the ravishing Tatiana to lure Bond into helping them. Bond willingly travels to meet Tatiana in Istanbul, where he must rely on his wits to escape with his life in a series of deadly encounters with the enemy Action Thriller Adventure venice londonengland terror england assassination spy assassin istanbul russia secretmission secretorganization secretintelligenceservice kgb orientexpress zagreb gondola phantom villain duringcreditsstinger SeanConnery DanielaBianchi PedroArmendáriz","https://m.media-amazon.com/images/M/MV5BYzQ3ODdjNjQtNzVkYi00YmM5LThkYjMtZDFmYmYxZjZlNmQ4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,5,190,281_.jpg"
2155,11561,Sleeper,"['Miles', 'Monroe,', 'a', 'clarinet-playing', 'health', 'food', 'store', 'proprietor,', 'is', 'revived', 'out', 'of', 'cryostasis', '200', 'years', 'into', 'a', 'future', 'world', 'in', 'order', 'to', 'help', 'rebels', 'fight', 'an', 'oppressive', 'government', 'regime.']",10.664202,7.0,200,"['Comedy', 'Romance', 'ScienceFiction']","['WoodyAllen', 'DianeKeaton', 'JohnBeck']","['sex', 'revolution', 'future', 'dystopia', 'government', 'control', 'satire', 'independentfilm', 'robot', 'tyranny', 'cyrogenics', 'anarchiccomedy']",1973,"Miles Monroe, a clarinet-playing health food store proprietor, is revived out of cryostasis 200 years into a future world in order to help rebels fight an oppressive government regime. Comedy Romance ScienceFiction sex revolution future dystopia government control satire independentfilm robot tyranny cyrogenics anarchiccomedy WoodyAllen DianeKeaton JohnBeck","https://m.media-amazon.com/images/M/MV5BMmY3ZmEyZTctNDlmMC00ZjA3LTk0YTQtOWMyNjM4MzAwYjk2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,6,190,281_.jpg"
2156,595,To Kill a Mockingbird,"['In', 'a', 'small', 'Alabama', 'town', 'in', 'the', '1930s,', 'scrupulously', 'honest', 'and', 'highly', 'respected', 'lawyer,', 'Atticus', 'Finch', 'puts', 'his', 'career', 'on', 'the', 'line', 'when', 'he', 'agrees', 'to', 'represent', 'Tom', 'Robinson,', 'a', 'black', 'man', 'accused', 'of', 'rape.', 'The', 'trial', 'and', 'the', 'events', 'surrounding', 'it', 'are', 'seen', 'through', 'the', 'eyes', 'of', ""Finch's"", 'six-year-old', 'daughter,', 'Scout.', 'While', ""Robinson's"", 'trial', 'gives', 'the', 'movie', 'its', 'momentum,', 'there', 'are', 'plenty', 'of', 'anecdotal', 'occurrences', 'before', 'and', 'after', 'the', 'court', 'date:', ""Scout's"", 'ever-strengthening', 'bond', 'with', 'older', 'brother,', 'Jem,', 'her', 'friendship', 'with', 'precocious', 'young', 'Dill', 'Harris,', 'her', ""father's"", 'no-nonsense', 'reactions', 'to', 'such', 'life-and-death', 'crises', 'as', 'a', 'rampaging', 'mad', 'dog,', 'and', 'especially', ""Scout's"", 'reactions', 'to,', 'and', 'relationship', 'with,', 'Boo', 'Radley,', 'the', 'reclusive', ""'village"", ""idiot'"", 'who', 'turns', 'out', 'to', 'be', 'her', 'salvation', 'when', 'she', 'is', 'attacked', 'by', 'a', 'venomous', 'bigot.']",22.139842,8.0,657,"['Crime', 'Drama']","['GregoryPeck', 'BrockPeters', 'JamesAnderson']","['blackpeople', 'basedonnovel', 'brothersisterrelationship', 'becominganadult', 'isolation', 'arbitrarylaw', 'sociallydeprivedfamily', 'treehouse', 'wrongaccusal', 'farmworker', 'intolerance', 'exclusion', 'courtcase', 'defence', 'rightandjustice', 'court', 'child']",1962,"In a small Alabama town in the 1930s, scrupulously honest and highly respected lawyer, Atticus Finch puts his career on the line when he agrees to represent Tom Robinson, a black man accused of rape. The trial and the events surrounding it are seen through the eyes of Finch's six-year-old daughter, Scout. While Robinson's trial gives the movie its momentum, there are plenty of anecdotal occurrences before and after the court date: Scout's ever-strengthening bond with older brother, Jem, her friendship with precocious young Dill Harris, her father's no-nonsense reactions to such life-and-death crises as a rampaging mad dog, and especially Scout's reactions to, and relationship with, Boo Radley, the reclusive 'village idiot' who turns out to be her salvation when she is attacked by a venomous bigot. Crime Drama blackpeople basedonnovel brothersisterrelationship becominganadult isolation arbitrarylaw sociallydeprivedfamily treehouse wrongaccusal farmworker intolerance exclusion courtcase defence rightandjustice court child GregoryPeck BrockPeters JamesAnderson","https://m.media-amazon.com/images/M/MV5BNmVmYzcwNzMtMWM1NS00MWIyLThlMDEtYzUwZDgzODE1NmE2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,4,190,281_.jpg"
2157,226,Boys Don't Cry,"['Female', 'born,', 'Teena', 'Brandon', 'adopts', 'his', 'male', 'identity', 'of', 'Brandon', 'Teena', 'and', 'attempts', 'to', 'find', 'himself', 'and', 'love', 'in', 'Nebraska.']",15.557144,7.2,353,"['Crime', 'Drama']","['HilarySwank', 'ChloëSevigny', 'PeterSarsgaard']","['rape', 'sex', 'identity', 'smalltown', 'love', 'friends', 'murder', 'romance', 'true', 'transgender', 'anger', 'womandirector', 'nebraska', 'smalltownmurder', 'transphobia', 'genderidentity']",1999,"Female born, Teena Brandon adopts his male identity of Brandon Teena and attempts to find himself and love in Nebraska. Crime Drama rape sex identity smalltown love friends murder romance true transgender anger womandirector nebraska smalltownmurder transphobia genderidentity HilarySwank ChloëSevigny PeterSarsgaard","https://m.media-amazon.com/images/M/MV5BN2YyODgyYjMtN2ZiZC00OWMzLTg1NjgtZGIwN2NlYTYxMTkwXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_QL75_UX190_CR0,0,190,281_.jpg"
